customer_id,customer_name,gender,date_of_birth,city,state,pincode,registration_date,acquisition_channel,customer_segment,is_repeat_customer,churn_risk,customer_lifetime_value
9905,Sai Rao,Male,1984-03-29,Jaipur,Rajasthan,302048,2025-12-23,Organic Search,New,Yes,High,12395
9906,Poonam Kumar,Male,1982-02-19,Ahmedabad,Gujarat,380028,2026-02-10,Referral,High Value,No,High,16672
9907,Rajesh Kumar,Female,1981-04-17,Kolkata,West Bengal,700046,2024-11-03,Paid Search,New,Yes,Medium,47625
9908,Vivaan Mukherjee,Female,1985-12-14,Chennai,Tamil Nadu,600095,2025-03-06,Paid Search,High Value,Yes,Low,13834
9909,Krishna Reddy,Male,1972-07-22,Mumbai,Maharashtra,400049,2024-08-06,Direct,High Value,Yes,High,17524
9910,Vikram Kumar,Male,1971-12-07,Delhi,Delhi,110096,2024-11-11,Paid Search,New,No,High,43865
9911,Rohan Chowdhury,Female,2005-11-08,Kochi,Kerala,682034,2024-09-04,Paid Search,New,No,Low,7912
9912,Rohan Mukherjee,Female,1989-12-18,Pune,Maharashtra,411097,2024-08-07,Affiliate,New,No,Medium,9762
9913,Aditya Mehta,Male,1991-02-16,Bengaluru,Karnataka,560073,2025-02-07,Organic Search,High Value,No,Medium,24638
9914,Poonam Nair,Male,1981-10-01,Mumbai,Maharashtra,400070,2025-12-04,Social Media,New,No,High,46498
9915,Kavya Joshi,Female,1966-09-30,Kochi,Kerala,682030,2024-12-23,Organic Search,High Value,No,High,47498
9916,Sanjay Das,Male,1968-03-24,Pune,Maharashtra,411026,2025-11-17,Organic Search,New,No,Low,8298
9917,Neha Nair,Female,1968-10-14,Pune,Maharashtra,411098,2026-02-17,Referral,High Value,No,Low,7238
9918,Riya Mukherjee,Female,1974-03-17,Kolkata,West Bengal,700087,2025-11-28,Organic Search,New,No,Low,42687
9919,Vikram Nair,Female,2005-04-17,Lucknow,Uttar Pradesh,226041,2026-03-12,Referral,New,No,High,7823
9920,Ananya Nair,Male,2006-03-31,Delhi,Delhi,110022,2024-12-17,Organic Search,New,No,High,12595
9921,Sanjay Mehta,Male,2006-07-18,Pune,Maharashtra,411061,2024-08-19,Paid Search,New,Yes,High,46971
9922,Rohan Nair,Male,1969-05-13,Ahmedabad,Gujarat,380064,2026-03-16,Marketplace Campaign,New,No,High,44764
9923,Sunita Chowdhury,Male,1985-11-07,Jaipur,Rajasthan,302097,2024-11-15,Referral,New,No,High,49908
9924,Ishaan Chowdhury,Male,2001-03-14,Lucknow,Uttar Pradesh,226030,2025-06-22,Social Media,High Value,No,High,13339
9925,Shreya Kumar,Male,1998-07-06,Chennai,Tamil Nadu,600042,2025-03-31,Referral,Returning,No,High,38257
9926,Aditya Kumar,Female,2001-03-29,Ahmedabad,Gujarat,380038,2024-08-09,Direct,High Value,No,Low,45659
9927,Neha Kulkarni,Male,1995-07-29,Ahmedabad,Gujarat,380080,2026-01-04,Social Media,Returning,Yes,Medium,8212
9928,Vikram Chowdhury,Female,1965-11-02,Bengaluru,Karnataka,560042,2024-08-03,Paid Search,New,No,Low,10974
9929,Rohan Mehta,Male,1969-03-13,Delhi,Delhi,110078,2025-01-11,Social Media,New,No,High,21349
9930,Sunita Singh,Female,1987-05-16,Lucknow,Uttar Pradesh,226052,2025-06-01,Social Media,New,Yes,Medium,23354
9931,Ishaan Bhat,Female,1968-08-06,Hyderabad,Telangana,500081,2025-09-29,Marketplace Campaign,High Value,No,High,23411
9932,Priya Chatterjee,Male,1984-01-22,Bengaluru,Karnataka,560051,2025-08-01,Referral,New,No,High,37933
9933,Vikram Verma,Male,1995-09-08,Kochi,Kerala,682024,2025-06-15,Referral,New,Yes,Medium,39494
9934,Ananya Gupta,Male,1996-06-03,Lucknow,Uttar Pradesh,226090,2024-10-07,Social Media,New,No,High,31966
9935,Gaurav Chatterjee,Female,1985-11-27,Hyderabad,Telangana,500042,2025-11-26,Paid Search,New,No,Medium,2364
9936,Ishaan Sen,Female,1973-04-04,Pune,Maharashtra,411054,2026-07-24,Social Media,New,Yes,Medium,31364
9937,Aditya Agarwal,Male,1978-02-02,Patna,Bihar,800025,2025-04-14,Organic Search,New,No,Medium,4020
9938,Rohan Das,Female,1982-11-22,Pune,Maharashtra,411022,2024-11-29,Social Media,New,No,Low,30092
9939,Vivaan Joshi,Female,1970-09-12,Kochi,Kerala,682015,2025-01-11,Paid Search,New,Yes,High,47981
9940,Vihaan Sharma,Female,1978-09-06,Bengaluru,Karnataka,560074,2026-01-20,Marketplace Campaign,High Value,No,Low,4923
9941,Sai Agarwal,Male,1981-10-24,Kochi,Kerala,682034,2025-05-11,Organic Search,New,Yes,Medium,18526
9942,Diya Kulkarni,Female,1989-02-02,Hyderabad,Telangana,500026,2026-03-03,Organic Search,New,Yes,Medium,48405
9943,Kavya Kulkarni,Female,1971-08-24,Kolkata,West Bengal,700013,2026-06-24,Referral,New,No,High,37008
9944,Tanvi Patel,Female,1996-12-31,Delhi,Delhi,110081,2024-10-13,Affiliate,Returning,No,Low,4152
9945,Neha Agarwal,Male,1978-06-05,Chennai,Tamil Nadu,600020,2026-04-02,Referral,New,No,Low,20907
9946,Priya Singh,Male,1991-07-22,Pune,Maharashtra,411020,2024-11-09,Direct,New,No,High,19924
9947,Ayaan Kulkarni,Male,2003-02-09,Chennai,Tamil Nadu,600056,2025-06-20,Paid Search,New,Yes,Medium,2835
9948,Meera Verma,Female,1987-12-26,Delhi,Delhi,110090,2026-05-11,Organic Search,High Value,Yes,High,10842
9949,Rohan Chowdhury,Female,1967-08-15,Ahmedabad,Gujarat,380062,2025-11-25,Organic Search,New,No,Low,9322
9950,Priya Bhat,Female,2006-01-20,Ahmedabad,Gujarat,380072,2025-03-20,Marketplace Campaign,At Risk,No,Low,19180
9951,Aditya Joshi,Male,1966-03-05,Pune,Maharashtra,411054,2025-08-20,Referral,New,No,Medium,18255
9952,Diya Patel,Male,1990-05-18,Lucknow,Uttar Pradesh,226027,2025-12-22,Affiliate,New,No,Medium,8014
9953,Vikram Kulkarni,Male,1988-12-03,Jaipur,Rajasthan,302084,2024-10-03,Paid Search,At Risk,No,Medium,30582
9954,Nisha Kulkarni,Female,1994-08-24,Delhi,Delhi,110026,2026-06-11,Organic Search,New,No,High,47838
9955,Riya Chatterjee,Male,1998-01-19,Delhi,Delhi,110084,2025-10-26,Paid Search,High Value,No,Low,37120
9956,Vivaan Joshi,Male,2001-03-24,Kochi,Kerala,682027,2025-08-21,Marketplace Campaign,New,No,High,10460
9957,Aarav Bhat,Male,1981-04-08,Delhi,Delhi,110060,2026-06-15,Referral,High Value,No,Medium,9712
9958,Shreya Sen,Female,1966-12-18,Jaipur,Rajasthan,302015,2026-02-18,Social Media,New,No,Low,6290
9959,Rahul Mukherjee,Female,1966-09-06,Hyderabad,Telangana,500069,2026-03-10,Organic Search,New,No,Low,27374
9960,Ananya Joshi,Female,1965-11-01,Lucknow,Uttar Pradesh,226018,2026-05-31,Direct,At Risk,Yes,Low,7906
9961,Nikhil Kulkarni,Male,1986-06-01,Hyderabad,Telangana,500059,2025-01-02,Social Media,High Value,No,High,5449
9962,Rohan Verma,Female,2000-10-01,Kochi,Kerala,682080,2024-09-27,Paid Search,High Value,Yes,Medium,23724
9963,Diya Verma,Male,1985-08-18,Chennai,Tamil Nadu,600048,2024-09-26,Direct,New,No,High,47285
9964,Aarav Kulkarni,Female,1998-03-16,Kolkata,West Bengal,700056,2025-02-14,Social Media,High Value,Yes,Low,14542
9965,Alok Agarwal,Male,1984-12-01,Chennai,Tamil Nadu,600042,2026-06-01,Paid Search,High Value,No,Medium,9426
9966,Aditya Singh,Other,1994-11-05,Mumbai,Maharashtra,400026,2026-05-31,Social Media,New,Yes,High,35451
9967,Riya Kumar,Male,1993-08-01,Kolkata,West Bengal,700018,2025-09-15,Paid Search,High Value,Yes,Medium,4337
9968,Gaurav Rao,Male,1983-10-23,Bengaluru,Karnataka,560095,2026-02-14,Organic Search,High Value,No,Low,30723
9969,Shreya Kulkarni,Female,1968-05-15,Indore,Madhya Pradesh,452041,2026-01-05,Direct,New,Yes,Medium,5679
9970,Ayaan Kulkarni,Female,1973-01-17,Delhi,Delhi,110073,2025-10-26,Paid Search,New,Yes,Low,13258
9971,Rohan Kumar,Female,1977-09-07,Hyderabad,Telangana,500089,2025-08-02,Organic Search,High Value,No,Medium,19965
9972,Deepak Reddy,Male,2004-11-12,Bengaluru,Karnataka,560072,2026-01-26,Organic Search,New,No,Low,37623
9973,Manish Joshi,Female,1965-10-27,Chennai,Tamil Nadu,600014,2024-08-17,Social Media,New,No,Low,5997
9974,Kavya Sen,Female,1969-06-30,Indore,Madhya Pradesh,452073,2026-02-22,Paid Search,At Risk,No,Low,22657
9975,Ananya Rao,Female,1994-04-29,Chennai,Tamil Nadu,600059,2025-12-16,Paid Search,High Value,No,Medium,22999
9976,Amit Gupta,Male,1974-06-08,Patna,Bihar,800088,2025-02-28,Organic Search,At Risk,No,Medium,22109
9977,Kavya Bhat,Male,1977-12-17,Ahmedabad,Gujarat,380057,2025-03-15,Social Media,New,Yes,High,28856
9978,Neha Gupta,Female,2002-06-06,Hyderabad,Telangana,500022,2026-02-23,Paid Search,New,Yes,Medium,46309
9979,Ananya Mehta,Male,1986-12-19,Ahmedabad,Gujarat,380087,2026-04-07,Social Media,High Value,Yes,Low,10264
9980,Priya Mukherjee,Female,1973-04-26,Mumbai,Maharashtra,400079,2025-12-06,Referral,New,Yes,Low,6732
9981,Ishaan Reddy,Female,1967-03-15,Lucknow,Uttar Pradesh,226058,2025-08-21,Direct,New,No,Medium,43849
9982,Ananya Mukherjee,Male,1983-09-24,Kolkata,West Bengal,700018,2025-01-23,Paid Search,New,No,Medium,36529
9983,Divya Joshi,Female,1985-07-14,Ahmedabad,Gujarat,380062,2025-05-22,Direct,New,Yes,Medium,14317
9984,Vihaan Patel,Male,1983-01-24,Kochi,Kerala,682093,2026-04-23,Referral,New,No,Medium,24200
9985,Gaurav Joshi,Female,1996-10-07,Patna,Bihar,800028,2026-05-17,Direct,New,No,High,42526
9986,Ishaan Deshmukh,Male,2000-11-11,Jaipur,Rajasthan,302077,2025-07-24,Social Media,At Risk,No,High,2153
9987,Swati Mukherjee,Female,1995-07-29,Bengaluru,Karnataka,560048,2024-11-20,Affiliate,New,Yes,Medium,42156
9988,Manish Bhat,Female,1980-01-31,Patna,Bihar,800056,2025-04-23,Social Media,New,Yes,Low,7277
9989,Sai Kulkarni,Male,1992-06-26,Bengaluru,Karnataka,560035,2026-01-04,Referral,New,No,High,6600
9990,Ananya Kulkarni,Female,1996-05-21,Mumbai,Maharashtra,400039,2025-05-07,Organic Search,High Value,No,Low,25228
9991,Diya Sen,Other,2003-11-19,Ahmedabad,Gujarat,380013,2025-01-13,Social Media,High Value,No,Medium,41110
9992,Aditya Rao,Male,1992-01-31,Pune,Maharashtra,411088,2024-10-31,Organic Search,New,Yes,Low,49472
9993,Riya Sharma,Male,1964-11-26,Patna,Bihar,800014,2024-11-05,Organic Search,New,Yes,High,8508
9994,Sneha Kulkarni,Female,1977-07-26,Delhi,Delhi,110065,2025-01-26,Marketplace Campaign,New,No,Low,47883
9995,Krishna Mukherjee,Male,1978-01-06,Lucknow,Uttar Pradesh,226022,2024-10-29,Social Media,New,No,Low,48419
9996,Sanjay Chowdhury,Male,1969-11-06,Ahmedabad,Gujarat,380078,2024-09-29,Social Media,At Risk,No,Low,5235
9997,Ananya Rao,Female,1992-11-20,Hyderabad,Telangana,500065,2025-04-13,Organic Search,New,No,Low,22455
9998,Sunita Mukherjee,Male,2001-04-07,Kolkata,West Bengal,700078,2024-09-16,Organic Search,New,Yes,Low,8765
9999,Nikhil Chatterjee,Female,1985-08-17,Lucknow,Uttar Pradesh,226020,2025-06-03,Paid Search,High Value,Yes,Low,45429
10000,Ananya Rao,Male,1971-01-05,Chennai,Tamil Nadu,600084,2024-12-11,Direct,High Value,No,Low,15751
10001,Rajesh Nair,Male,1998-04-04,Kochi,Kerala,682047,2025-12-28,Marketplace Campaign,High Value,Yes,High,23468
10002,Vikram Patel,Female,1985-04-10,Delhi,Delhi,110076,2025-12-16,Paid Search,New,No,Medium,24736
10003,Reyansh Reddy,Female,2001-05-30,Pune,Maharashtra,411078,2026-05-06,Social Media,New,No,Medium,30169
10004,Priya Chatterjee,Male,1968-02-16,Bengaluru,Karnataka,560019,2026-02-28,Referral,New,No,High,2331
10005,Aditya Kumar,Male,1994-03-18,Mumbai,Maharashtra,400095,2025-04-05,Affiliate,High Value,No,Low,33165
10006,Vikram Singh,Female,2002-10-07,Mumbai,Maharashtra,400026,2024-11-06,Paid Search,New,No,Low,32565
10007,Poonam Das,Female,1987-08-01,Jaipur,Rajasthan,302012,2025-05-04,Marketplace Campaign,New,No,Low,37612
10008,Sanjay Kumar,Male,1974-04-11,Kochi,Kerala,682080,2025-02-04,Affiliate,New,No,High,6405
10009,Arjun Kumar,Male,1987-03-10,Patna,Bihar,800064,2026-02-21,Organic Search,High Value,No,High,22591
10010,Ishaan Verma,Male,1981-01-01,Pune,Maharashtra,411031,2025-03-23,Organic Search,New,Yes,High,8799
10011,Divya Verma,Male,1970-05-19,Ahmedabad,Gujarat,380079,2026-05-28,Referral,New,Yes,Medium,40923
10012,Vivaan Chowdhury,Female,1997-02-07,Kochi,Kerala,682061,2026-02-01,Social Media,New,Yes,High,36683
10013,Ayaan Reddy,Male,1980-11-19,Pune,Maharashtra,411026,2024-11-11,Organic Search,New,Yes,Low,12597
10014,Kavya Kumar,Female,1991-10-12,Indore,Madhya Pradesh,452079,2025-08-22,Organic Search,High Value,Yes,Medium,26242
10015,Reyansh Sen,Male,1983-10-03,Jaipur,Rajasthan,302071,2026-01-02,Organic Search,New,Yes,Low,29960
10016,Priya Singh,Male,1978-01-08,Hyderabad,Telangana,500096,2025-01-02,Affiliate,High Value,No,Medium,43764
10017,Manish Patel,Male,1978-05-03,Pune,Maharashtra,411035,2025-11-19,Paid Search,New,No,Low,19884
10018,Tanvi Das,Female,1998-02-06,Kolkata,West Bengal,700012,2025-12-27,Organic Search,High Value,No,Low,39995
10019,Ayaan Chatterjee,Male,1990-08-15,Delhi,Delhi,110080,2026-03-01,Paid Search,New,No,Medium,40550
10020,Reyansh Mukherjee,Female,1988-01-29,Indore,Madhya Pradesh,452039,2025-05-10,Social Media,High Value,No,Medium,37535
10021,Ishaan Sen,Female,1969-08-14,Hyderabad,Telangana,500087,2026-04-01,Direct,New,Yes,High,11674
10022,Shreya Chatterjee,Male,1992-08-09,Mumbai,Maharashtra,400027,2026-07-28,Affiliate,New,No,High,34807
10023,Kavya Joshi,Male,1973-06-10,Delhi,Delhi,110075,2025-08-26,Paid Search,New,Yes,Medium,10243
10024,Divya Reddy,Male,1999-08-08,Kolkata,West Bengal,700099,2026-04-21,Organic Search,High Value,Yes,Medium,3996
10025,Sneha Agarwal,Female,1984-02-11,Hyderabad,Telangana,500024,2025-04-13,Direct,New,Yes,Medium,14217
10026,Ananya Sharma,Female,1974-05-02,Chennai,Tamil Nadu,600061,2026-04-25,Paid Search,Returning,No,Medium,30165
10027,Sneha Verma,Female,1965-03-26,Kochi,Kerala,682022,2026-07-19,Paid Search,New,No,Medium,44103
10028,Ananya Mehta,Male,1966-01-03,Patna,Bihar,800041,2024-09-26,Paid Search,New,Yes,Low,29403
10029,Sai Bhat,Male,1997-04-05,Lucknow,Uttar Pradesh,226061,2025-06-08,Social Media,At Risk,No,High,46233
10030,Deepak Bhat,Female,1990-09-19,Pune,Maharashtra,411024,2025-03-16,Paid Search,New,Yes,Medium,48007
10031,Sneha Sen,Female,2005-03-07,Hyderabad,Telangana,500010,2025-08-25,Organic Search,At Risk,No,High,31239
10032,Priya Gupta,Female,1992-02-10,Delhi,Delhi,110020,2024-12-06,Marketplace Campaign,New,No,High,2261
10033,Aarav Nair,Male,1980-09-17,Kolkata,West Bengal,700049,2026-01-31,Paid Search,New,Yes,Low,6802
10034,Krishna Joshi,Female,1974-07-26,Kochi,Kerala,682041,2026-05-16,Social Media,New,Yes,High,36865
10035,Rahul Kulkarni,Male,2001-12-22,Chennai,Tamil Nadu,600084,2026-01-10,Referral,At Risk,No,Medium,7328
10036,Ananya Reddy,Female,1991-07-19,Indore,Madhya Pradesh,452092,2026-02-20,Referral,High Value,No,Low,26628
10037,Ananya Mehta,Male,1983-01-18,Mumbai,Maharashtra,400026,2024-11-15,Social Media,New,Yes,High,25459
10038,Divya Nair,Female,1978-08-10,Delhi,Delhi,110088,2024-09-15,Direct,New,No,Medium,15221
10039,Divya Joshi,Male,1970-12-26,Pune,Maharashtra,411021,2025-12-21,Referral,New,Yes,Low,5189
10040,Meera Rao,Female,1984-02-28,Jaipur,Rajasthan,302084,2026-06-14,Social Media,High Value,No,High,31557
10041,Pooja Patel,Male,2003-03-09,Kolkata,West Bengal,700012,2026-02-16,Social Media,New,No,High,40711
10042,Alok Kulkarni,Male,1994-02-22,Lucknow,Uttar Pradesh,226024,2025-02-27,Paid Search,New,No,Low,10876
10043,Sanjay Mehta,Female,1971-10-25,Bengaluru,Karnataka,560015,2024-09-18,Affiliate,High Value,Yes,Medium,29643
10044,Rahul Deshmukh,Female,1992-03-15,Pune,Maharashtra,411096,2025-04-14,Social Media,New,No,High,24152
10045,Vikram Mukherjee,Female,2003-12-26,Indore,Madhya Pradesh,452035,2024-09-09,Paid Search,New,Yes,Low,33503
10046,Neha Sharma,Male,1978-12-17,Ahmedabad,Gujarat,380091,2024-08-14,Direct,New,No,Medium,23432
10047,Kavya Chatterjee,Male,1985-07-07,Indore,Madhya Pradesh,452049,2025-02-28,Organic Search,New,Yes,Low,37397
10048,Shreya Kulkarni,Female,2002-10-12,Pune,Maharashtra,411087,2026-06-10,Social Media,New,No,Low,24376
10049,Diya Chatterjee,Male,1988-09-21,Patna,Bihar,800042,2024-12-28,Organic Search,New,No,Medium,39856
10050,Aditya Patel,Female,2003-01-28,Mumbai,Maharashtra,400046,2024-08-04,Direct,New,No,Medium,35723
10051,Amit Chowdhury,Other,1999-08-23,Chennai,Tamil Nadu,600082,2024-08-19,Organic Search,New,Yes,Low,39121
10052,Rajesh Sen,Female,1990-01-18,Ahmedabad,Gujarat,380097,2025-06-18,Marketplace Campaign,New,No,Low,6761
10053,Rohan Sharma,Male,1985-11-10,Ahmedabad,Gujarat,380037,2025-10-09,Direct,High Value,Yes,Low,15994
10054,Rajesh Chowdhury,Female,1988-09-10,Mumbai,Maharashtra,400087,2025-12-12,Social Media,High Value,Yes,High,10835
10055,Reyansh Joshi,Male,1981-07-10,Bengaluru,Karnataka,560072,2025-05-07,Paid Search,New,Yes,High,20681
10056,Manish Gupta,Female,1966-10-25,Ahmedabad,Gujarat,380046,2025-11-01,Organic Search,New,No,High,14086
10057,Swati Joshi,Female,1992-12-21,Kochi,Kerala,682067,2025-10-08,Social Media,New,No,High,18739
10058,Krishna Gupta,Male,1967-07-24,Jaipur,Rajasthan,302028,2024-10-19,Paid Search,New,No,High,41741
10059,Alok Singh,Male,1995-05-09,Kolkata,West Bengal,700092,2025-06-30,Direct,High Value,Yes,High,4937
10060,Rajesh Reddy,Male,2004-05-26,Lucknow,Uttar Pradesh,226085,2025-06-17,Paid Search,High Value,Yes,Low,22745
10061,Priya Verma,Male,1988-08-19,Hyderabad,Telangana,500032,2025-08-09,Social Media,At Risk,Yes,Medium,26152
10062,Arjun Singh,Female,1990-05-16,Jaipur,Rajasthan,302046,2025-10-13,Organic Search,Returning,No,Low,30677
10063,Gaurav Kulkarni,Female,1981-02-09,Delhi,Delhi,110054,2026-06-01,Organic Search,New,Yes,Medium,28400
10064,Shreya Verma,Male,1969-02-07,Chennai,Tamil Nadu,600070,2025-12-09,Organic Search,New,No,Low,13893
10065,Kirti Bhat,Male,1986-06-28,Chennai,Tamil Nadu,600052,2025-10-27,Paid Search,New,No,High,7253
10066,Poonam Nair,Male,1994-01-16,Bengaluru,Karnataka,560033,2026-04-28,Social Media,High Value,No,High,33412
10067,Alok Rao,Male,2001-10-01,Kolkata,West Bengal,700069,2025-08-11,Social Media,New,Yes,High,20291
10068,Meera Patel,Male,2000-07-14,Hyderabad,Telangana,500016,2026-01-24,Social Media,New,Yes,Low,19897
10069,Sunita Das,Male,1999-09-29,Kolkata,West Bengal,700056,2024-12-12,Social Media,High Value,No,Low,18311
10070,Priya Reddy,Female,1981-10-24,Jaipur,Rajasthan,302072,2026-01-28,Paid Search,New,Yes,Low,27999
10071,Rajesh Joshi,Male,1968-09-15,Chennai,Tamil Nadu,600052,2025-03-15,Social Media,New,Yes,Medium,10092
10072,Aditya Agarwal,Male,1981-11-18,Jaipur,Rajasthan,302018,2025-03-22,Marketplace Campaign,New,No,High,40524
10073,Gaurav Deshmukh,Male,1990-06-22,Kochi,Kerala,682077,2026-07-23,Marketplace Campaign,New,Yes,Medium,43346
10074,Aarav Singh,Female,1987-01-27,Kochi,Kerala,682017,2025-02-09,Social Media,New,No,Medium,41495
10075,Aadhya Deshmukh,Male,1966-10-11,Delhi,Delhi,110078,2024-12-13,Direct,High Value,Yes,Medium,18709
10076,Manish Joshi,Male,1981-02-13,Chennai,Tamil Nadu,600040,2025-07-08,Direct,New,Yes,Low,33092
10077,Krishna Deshmukh,Male,1988-01-07,Kochi,Kerala,682084,2024-10-30,Organic Search,New,No,Medium,23180
10078,Swati Verma,Male,1997-10-04,Kolkata,West Bengal,700051,2026-01-22,Organic Search,New,No,High,9761
10079,Manish Kumar,Female,1968-03-06,Lucknow,Uttar Pradesh,226050,2025-11-30,Paid Search,New,No,Low,38876
10080,Sunita Rao,Female,1994-08-13,Delhi,Delhi,110038,2025-03-02,Paid Search,New,Yes,High,17056
10081,Rajesh Deshmukh,Male,1987-09-11,Jaipur,Rajasthan,302075,2026-06-19,Social Media,High Value,Yes,High,45024
10082,Diya Kumar,Female,1978-10-05,Patna,Bihar,800041,2025-08-31,Organic Search,New,Yes,Medium,30506
10083,Sanjay Nair,Female,2002-10-11,Mumbai,Maharashtra,400015,2025-06-10,Paid Search,New,No,Low,48094
10084,Riya Chowdhury,Male,1976-07-15,Delhi,Delhi,110018,2026-07-31,Organic Search,New,No,Low,24822
10085,Aadhya Kumar,Male,1971-09-15,Indore,Madhya Pradesh,452092,2025-12-26,Social Media,New,No,Medium,18581
10086,Reyansh Kumar,Male,1989-10-10,Bengaluru,Karnataka,560023,2026-07-24,Social Media,New,No,High,19147
10087,Nikhil Nair,Female,1997-03-03,Kolkata,West Bengal,700064,2025-09-05,Social Media,New,Yes,High,32881
10088,Ishaan Joshi,Male,2001-01-28,Bengaluru,Karnataka,560054,2026-01-30,Direct,At Risk,Yes,High,33738
10089,Deepak Gupta,Female,1966-07-15,Kolkata,West Bengal,700095,2025-09-24,Direct,At Risk,No,High,31428
10090,Neha Chowdhury,Female,2004-05-07,Chennai,Tamil Nadu,600065,2025-08-10,Social Media,New,No,High,10936
10091,Aditya Chowdhury,Female,1993-06-23,Ahmedabad,Gujarat,380041,2025-03-16,Paid Search,At Risk,No,Medium,40502
10092,Ishaan Verma,Female,1987-01-07,Kolkata,West Bengal,700033,2024-11-24,Paid Search,New,Yes,Medium,11128
10093,Meera Kumar,Male,1983-01-15,Ahmedabad,Gujarat,380092,2025-08-08,Organic Search,New,No,Medium,17247
10094,Deepak Mukherjee,Male,1972-10-11,Chennai,Tamil Nadu,600012,2026-06-06,Marketplace Campaign,New,No,Medium,49045
10095,Alok Sen,Male,1980-01-25,Pune,Maharashtra,411025,2026-05-28,Paid Search,Returning,No,Medium,25418
10096,Sneha Gupta,Male,1970-11-25,Hyderabad,Telangana,500099,2024-10-25,Paid Search,New,Yes,Medium,47735
10097,Reyansh Patel,Male,1995-12-10,Ahmedabad,Gujarat,380052,2025-02-27,Affiliate,High Value,Yes,Low,28448
10098,Swati Sen,Male,1977-12-25,Patna,Bihar,800010,2025-07-14,Marketplace Campaign,Returning,Yes,Medium,4908
10099,Sanjay Kumar,Female,1974-08-14,Pune,Maharashtra,411093,2025-11-23,Marketplace Campaign,New,No,Low,16917
10100,Tanvi Joshi,Male,1976-04-03,Lucknow,Uttar Pradesh,226052,2024-09-07,Paid Search,At Risk,Yes,High,32636
10101,Shreya Gupta,Female,1994-08-10,Indore,Madhya Pradesh,452077,2025-09-11,Organic Search,New,No,Low,39503
10102,Meera Kulkarni,Male,1966-09-27,Lucknow,Uttar Pradesh,226095,2024-11-20,Marketplace Campaign,New,No,High,4307
10103,Sunita Mehta,Female,2004-10-28,Patna,Bihar,800047,2024-10-17,Social Media,New,Yes,High,13958
10104,Reyansh Das,Female,1967-03-02,Jaipur,Rajasthan,302083,2026-03-09,Direct,New,Yes,Low,47570
10105,Kavya Mehta,Female,1991-01-30,Indore,Madhya Pradesh,452019,2025-02-16,Organic Search,High Value,Yes,High,40662
